PKUID,ID,ROW,COL,BORDER,ACTIVE,TOP,BOTTOM,THICKNESS,STRT,KX,KY,KZ,SS,SY,NT,NE,WETDRY
262,0,98,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
263,0,98,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
264,0,98,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
265,0,98,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
266,0,98,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
267,0,98,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
268,0,98,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
269,0,98,69,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
270,0,98,70,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
271,0,98,71,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
272,0,98,72,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
273,0,98,73,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
274,0,98,74,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
275,0,98,75,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
276,0,98,76,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
277,0,98,77,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
278,0,98,78,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
279,0,98,79,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
280,0,98,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
281,0,98,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
282,0,98,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
283,0,98,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
284,0,98,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
285,0,98,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
286,0,98,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
287,0,98,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
288,0,98,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
289,0,98,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
290,0,98,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
291,0,98,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
292,0,98,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
293,0,98,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
294,0,98,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
295,0,98,95,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
296,0,98,96,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
297,0,98,97,0,1,0.0177,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
298,0,98,98,0,1,0.5665,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
299,0,98,99,0,1,2.0864,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
300,0,98,100,1,1,3.5811,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
301,0,97,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
302,0,97,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
303,0,97,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
304,0,97,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
305,0,97,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
306,0,97,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
307,0,97,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
308,0,97,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
309,0,97,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
310,0,97,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
311,0,97,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
312,0,97,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
313,0,97,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
314,0,97,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
315,0,97,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
316,0,97,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
317,0,97,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
318,0,97,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
319,0,97,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
320,0,97,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
321,0,97,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
322,0,97,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
323,0,97,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
324,0,97,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
325,0,97,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
326,0,97,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
327,0,97,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
328,0,97,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
329,0,97,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
330,0,97,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
331,0,97,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
332,0,97,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
333,0,97,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
334,0,97,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
335,0,97,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
336,0,97,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
337,0,97,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
338,0,97,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
339,0,97,39,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
340,0,97,40,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
341,0,97,41,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
342,0,97,42,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
343,0,97,43,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
344,0,97,44,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
345,0,97,45,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
346,0,97,46,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
347,0,97,47,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
348,0,97,48,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
349,0,97,49,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
350,0,97,50,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
351,0,97,51,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
352,0,97,52,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
353,0,97,53,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
354,0,97,54,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
355,0,97,55,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
356,0,97,56,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
357,0,97,57,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
358,0,97,58,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
359,0,97,59,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
360,0,97,60,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
361,0,97,61,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
362,0,97,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
363,0,97,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
364,0,97,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
365,0,97,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
366,0,97,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
367,0,97,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
368,0,97,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
369,0,97,69,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
370,0,97,70,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
371,0,97,71,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
372,0,97,72,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
373,0,97,73,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
374,0,97,74,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
375,0,97,75,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
376,0,97,76,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
377,0,97,77,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
378,0,97,78,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
379,0,97,79,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
380,0,97,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
381,0,97,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
382,0,97,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
383,0,97,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
384,0,97,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
385,0,97,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
386,0,97,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
387,0,97,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
388,0,97,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
389,0,97,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
390,0,97,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
391,0,97,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
392,0,97,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
393,0,97,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
394,0,97,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
395,0,97,95,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
396,0,97,96,0,1,0.0025,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
397,0,97,97,0,1,0.4763,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
398,0,97,98,0,1,1.7011,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
399,0,97,99,0,1,3.241,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
400,0,97,100,1,1,4.4375,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
401,0,96,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
402,0,96,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
403,0,96,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
404,0,96,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
405,0,96,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
406,0,96,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
407,0,96,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
408,0,96,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
409,0,96,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
410,0,96,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
411,0,96,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
412,0,96,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
413,0,96,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
414,0,96,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
415,0,96,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
416,0,96,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
417,0,96,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
418,0,96,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
419,0,96,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
420,0,96,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
421,0,96,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
422,0,96,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
423,0,96,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
424,0,96,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
425,0,96,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
426,0,96,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
427,0,96,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
428,0,96,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
429,0,96,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
430,0,96,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
431,0,96,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
432,0,96,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
433,0,96,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
434,0,96,34,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
435,0,96,35,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
436,0,96,36,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
437,0,96,37,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
438,0,96,38,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
439,0,96,39,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
440,0,96,40,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
441,0,96,41,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
442,0,96,42,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
443,0,96,43,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
444,0,96,44,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
445,0,96,45,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
446,0,96,46,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
447,0,96,47,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
448,0,96,48,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
449,0,96,49,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
450,0,96,50,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
451,0,96,51,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
452,0,96,52,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
453,0,96,53,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
454,0,96,54,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
455,0,96,55,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
456,0,96,56,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
457,0,96,57,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
458,0,96,58,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
459,0,96,59,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
460,0,96,60,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
461,0,96,61,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
462,0,96,62,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
463,0,96,63,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
464,0,96,64,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
465,0,96,65,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
466,0,96,66,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
467,0,96,67,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
468,0,96,68,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
469,0,96,69,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
470,0,96,70,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
471,0,96,71,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
472,0,96,72,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
473,0,96,73,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
474,0,96,74,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
475,0,96,75,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
476,0,96,76,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
477,0,96,77,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
478,0,96,78,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
479,0,96,79,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
480,0,96,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
481,0,96,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
482,0,96,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
483,0,96,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
484,0,96,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
485,0,96,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
486,0,96,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
487,0,96,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
488,0,96,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
489,0,96,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
490,0,96,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
491,0,96,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
492,0,96,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
493,0,96,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
494,0,96,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
495,0,96,95,0,1,0.0062,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
496,0,96,96,0,1,0.4285,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
497,0,96,97,0,1,1.8067,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
498,0,96,98,0,1,3.1176,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
499,0,96,99,0,1,4.1937,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
500,0,96,100,1,1,5.0908,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
501,0,95,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
502,0,95,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
503,0,95,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
504,0,95,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
505,0,95,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
506,0,95,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
507,0,95,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
508,0,95,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
509,0,95,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
510,0,95,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
511,0,95,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
512,0,95,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
513,0,95,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
514,0,95,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
515,0,95,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
516,0,95,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
517,0,95,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
518,0,95,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
519,0,95,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
520,0,95,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
521,0,95,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
522,0,95,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
523,0,95,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
524,0,95,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
525,0,95,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
526,0,95,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
527,0,95,27,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
528,0,95,28,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
529,0,95,29,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
530,0,95,30,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
531,0,95,31,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
532,0,95,32,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
533,0,95,33,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
